applicant_id,ism,jins,yosh,viloyat,bandlik,ish_staji_oy,deklaratsiya_daromad,oila_azolari,talim,mijoz_boldi_oy
A000305,Qodirov Sanjar,M,43,Jizzax,byudjet,24,1340000,5,oliy,29
A000306,Sattorov Charos,F,62,Xorazm,xususiy,55,11710000,4,orta_maxsus,16
A000307,Qodirov Nilufar,F,35,Xorazm,byudjet,95,2670000,6,orta_maxsus,28
A000308,Umarov Dilnoza,F,30,Qoraqalpog'iston,transport,96,2320000,2,orta,37
A000309,Qodirov Sevara,F,59,Sirdaryo,IT,154,12760000,6,orta,35
A000310,Rahimov Javohir,M,38,Andijon,transport,78,4660000,3,oliy,108
A000311,Ochilov Sardor,M,39,Sirdaryo,byudjet,103,1910000,6,orta,22
A000312,Xolmatov Zafar,M,33,Sirdaryo,xususiy,100,10920000,7,orta_maxsus,13
A000313,Yusupov Shohruh,M,29,Jizzax,savdo,70,1120000,3,oliy,107
A000314,Sharipov Nozima,F,27,Namangan,o'z_ishi,136,600000,5,orta,87
A000315,Musayev Oybek,M,62,Farg'ona,xususiy,71,3910000,6,orta,92
A000316,Normatov Madina,F,47,Andijon,IT,131,2530000,2,oliy,44
A000317,Xudoyberdiyev Jasur,M,31,Navoiy,xususiy,165,16580000,1,orta_maxsus,17
A000318,Xolmatov Dilnoza,F,57,Andijon,xususiy,64,1680000,4,orta_maxsus,0
A000319,Musayev Nodir,M,34,Xorazm,xususiy,177,11170000,1,oliy,84
A000320,Nazarov Malika,F,46,Jizzax,savdo,38,9810000,7,orta,108
A000321,Mirzayev Nurbek,M,26,Sirdaryo,xususiy,105,6110000,4,orta_maxsus,41
A000322,Abdullayev Charos,F,23,Namangan,byudjet,30,4190000,7,oliy,48
A000323,Saidov Feruza,F,54,Xorazm,byudjet,158,3360000,4,oliy,87
A000324,G'ulomov Zarina,F,52,Sirdaryo,byudjet,50,8880000,4,oliy,74
A000325,Boboyev Farrux,M,54,Surxondaryo,savdo,139,2350000,1,oliy,107
A000326,Aliyev Aziz,M,58,Surxondaryo,savdo,26,2310000,4,oliy,6
A000327,Sultonov Malika,F,35,Farg'ona,xususiy,178,2290000,7,orta_maxsus,63
A000328,Raximov Bobur,M,29,Navoiy,xususiy,100,9800000,5,orta_maxsus,43
A000329,Boboyev Farrux,M,25,Surxondaryo,xususiy,148,4440000,1,orta,65
A000330,Toshmatov Timur,M,24,Sirdaryo,qurilish,155,4550000,6,orta,11
A000331,Qodirov Nodir,M,21,Samarqand,IT,163,4510000,5,oliy,70
A000332,Rahimov Shuhrat,M,55,Xorazm,xususiy,167,3270000,3,oliy,84
A000333,G'ulomov Shuhrat,M,21,Farg'ona,byudjet,158,2280000,6,oliy,38
A000334,Mirzayev Dildora,F,44,Farg'ona,savdo,44,4770000,5,orta_maxsus,49
A000335,Egamberdiyev Islom,M,24,Surxondaryo,xususiy,35,14380000,7,oliy,3
A000336,Ergashev Behruz,M,27,Qoraqalpog'iston,xususiy,43,4810000,3,orta,47
A000337,Yo'ldoshev Davron,M,53,Namangan,savdo,103,5220000,2,oliy,35
A000338,Bekmurodov Nozima,F,22,Sirdaryo,byudjet,55,5180000,1,oliy,55
A000339,Ismoilov Malika,F,33,Qashqadaryo,qurilish,86,4620000,3,orta,80
A000340,Sharipov Otabek,M,36,Samarqand,xususiy,132,1640000,5,orta_maxsus,95
A000341,Ravshanov Ulugbek,M,35,Farg'ona,byudjet,33,8010000,3,orta,68
A000342,Sattorov Diyor,M,32,Buxoro,savdo,164,5300000,6,oliy,38
A000343,Ravshanov Mohira,F,53,Sirdaryo,savdo,55,3700000,5,orta,10
A000344,Sultonov Nargiza,F,46,Andijon,xususiy,95,2460000,4,orta_maxsus,32
A000345,Tursunov Anvar,M,36,Buxoro,savdo,67,2820000,5,orta_maxsus,77
A000346,Qurbonov Charos,F,60,Farg'ona,byudjet,62,3110000,6,oliy,73
A000347,Xasanov Sardor,M,50,Jizzax,savdo,122,2310000,1,orta_maxsus,44
A000348,Ochilov Zafar,M,35,Toshkent,ishsiz,0,3760000,4,orta_maxsus,95
A000349,Musayev Nozima,F,53,Buxoro,transport,26,3470000,3,oliy,110
A000350,Hamidov Charos,F,45,Buxoro,byudjet,12,7210000,4,orta_maxsus,15
A000351,Abdullayev Feruza,F,56,Jizzax,byudjet,145,4070000,1,orta,54
A000352,Muhammadiyev Dilnoza,F,32,Toshkent,xususiy,25,6240000,1,orta,96
A000353,Yo'ldoshev Madina,F,58,Toshkent,o'z_ishi,180,8680000,4,oliy,0
A000354,Raximov Shohruh,M,32,Sirdaryo,xususiy,168,3400000,4,orta,6
A000355,Mirzayev Mirzo,M,26,Toshkent,xususiy,68,6950000,4,orta,108
A000356,Nurmatov Shuhrat,M,63,Farg'ona,xususiy,15,4580000,5,oliy,106
A000357,Ismoilov Feruza,F,46,Farg'ona,IT,156,2880000,5,orta_maxsus,77
A000358,Umarov Lola,F,36,Xorazm,savdo,160,7480000,3,oliy,61
A000359,Nazarov Zilola,F,61,Farg'ona,xususiy,174,8320000,7,oliy,79
A000360,Muhammadiyev Bobur,M,54,Sirdaryo,o'z_ishi,98,3850000,5,orta,73
A000361,Egamberdiyev Nozima,F,27,Jizzax,xususiy,69,9000000,2,orta_maxsus,16
A000362,Xolmatov Diyor,M,21,Surxondaryo,o'z_ishi,54,5220000,6,oliy,36
A000363,Bekmurodov Rustam,M,41,Navoiy,byudjet,98,6750000,7,orta,108
A000364,Sharipov Umid,M,22,Surxondaryo,ishsiz,0,4650000,3,oliy,14
A000365,Xudoyberdiyev Gulnora,F,34,Xorazm,xususiy,140,4450000,6,orta_maxsus,18
A000366,Sattorov Nargiza,F,57,Surxondaryo,ishsiz,0,4620000,6,orta,64
A000367,Sattorov Sevara,F,40,Farg'ona,byudjet,166,4040000,6,oliy,24
A000368,Xolmatov Dilnoza,F,23,Sirdaryo,IT,89,3900000,6,orta_maxsus,43
A000369,Mirzayev Javohir,M,23,Toshkent,savdo,129,2530000,2,orta,8
A000370,Muhammadiyev Shuhrat,M,42,Buxoro,ishsiz,0,3210000,7,orta,94
A000371,Jo'rayev Jasur,M,51,Sirdaryo,qurilish,39,3320000,3,orta_maxsus,99
A000372,Ochilov Muslima,F,58,Toshkent,IT,20,3490000,4,oliy,45
A000373,Yo'ldoshev Oybek,M,61,Surxondaryo,o'z_ishi,34,3590000,2,orta,61
A000374,Abdullayev Dildora,F,60,Jizzax,ishsiz,0,14380000,3,oliy,84
A000375,Karimov Islom,M,55,Surxondaryo,qurilish,147,5750000,6,oliy,111
A000376,Qurbonov Mohira,F,36,Xorazm,xususiy,35,6450000,6,orta,51
A000377,Musayev Aziza,F,41,Toshkent,byudjet,169,3180000,7,orta,83
A000378,Rahimov Nozima,F,40,Qashqadaryo,savdo,102,3420000,6,orta_maxsus,60
A000379,Ismoilov Sevara,F,59,Surxondaryo,byudjet,180,2760000,2,orta,5
A000380,Saidov Nozima,F,47,Namangan,xususiy,105,7460000,2,orta_maxsus,27
A000381,Nurmatov Akmal,M,23,Qoraqalpog'iston,IT,95,2070000,6,orta_maxsus,10
A000382,Ergashev Feruza,F,48,Samarqand,savdo,140,9310000,6,oliy,42
A000383,Ravshanov Javohir,M,23,Qashqadaryo,qurilish,78,4660000,5,oliy,8
A000384,Muhammadiyev Nodir,M,34,Qashqadaryo,o'z_ishi,12,5380000,4,orta,38
A000385,Ravshanov Shohruh,M,61,Namangan,xususiy,88,4950000,7,oliy,21
A000386,Ergashev Bobur,M,24,Farg'ona,savdo,50,3090000,1,oliy,91
A000387,Sharipov Dildora,F,36,Surxondaryo,xususiy,123,5430000,6,oliy,47
A000388,Karimov Charos,F,21,Farg'ona,byudjet,116,5090000,1,oliy,93
A000389,Rahimov Charos,F,49,Navoiy,xususiy,165,3660000,6,oliy,77
A000390,Rahimov Sevara,F,52,Navoiy,xususiy,145,2190000,2,oliy,31
A000391,Boboyev Rustam,M,22,Toshkent,xususiy,157,4050000,3,orta,112
A000392,Nurmatov Akmal,M,49,Navoiy,savdo,115,6350000,2,orta,96
A000393,Sultonov Nilufar,F,52,Andijon,xususiy,86,3280000,3,oliy,50
A000394,Qurbonov Nilufar,F,24,Buxoro,xususiy,16,4530000,5,orta_maxsus,29
A000395,Rahimov Malika,F,31,Jizzax,transport,175,6350000,7,orta_maxsus,87
A000396,Sultonov Charos,F,47,Farg'ona,xususiy,100,8650000,5,orta,14
A000397,Jo'rayev Sanjar,M,40,Navoiy,qurilish,11,4200000,1,orta_maxsus,37
A000398,Nazarov Shuhrat,M,63,Farg'ona,xususiy,161,10710000,7,oliy,43
A000399,Muhammadiyev Bobur,M,21,Xorazm,o'z_ishi,30,3940000,6,orta_maxsus,43
A000400,Aliyev Ulugbek,M,54,Toshkent,xususiy,49,5040000,7,orta_maxsus,4
A000401,Hamidov Aziz,M,57,Toshkent,IT,140,2270000,4,orta,19
A000402,Raximov Doston,M,53,Surxondaryo,byudjet,59,4190000,2,orta_maxsus,24
A000403,Sattorov Zarina,F,38,Namangan,xususiy,84,5990000,6,oliy,64
A000404,Normatov Javohir,M,58,Qashqadaryo,xususiy,142,1800000,1,orta,102
A000405,Ochilov Rustam,M,61,Andijon,xususiy,96,6080000,7,orta,102
A000406,Rahimov Nilufar,F,61,Buxoro,savdo,165,3450000,5,orta,57
A000407,Aliyev Timur,M,59,Farg'ona,xususiy,85,5830000,6,orta,28
A000408,Mirzayev Kamola,F,54,Toshkent,savdo,80,13920000,6,orta,20
A000409,Qodirov Aziza,F,44,Navoiy,byudjet,1,4550000,4,orta_maxsus,21
A000410,Ismoilov Dilnoza,F,56,Xorazm,savdo,18,5110000,1,oliy,107
A000411,Saidov Feruza,F,52,Qoraqalpog'iston,savdo,157,6130000,6,orta,120
A000412,Xolmatov Nozima,F,29,Xorazm,IT,116,7780000,5,orta_maxsus,60
A000413,Ismoilov Kamola,F,24,Jizzax,xususiy,102,4520000,2,orta_maxsus,78
A000414,Saidov Lola,F,51,Andijon,savdo,44,800000,6,oliy,2
A000415,Muhammadiyev Dilnoza,F,36,Andijon,savdo,2,8020000,3,orta,26
A000416,Muhammadiyev Dilnoza,F,58,Samarqand,byudjet,132,3860000,6,orta_maxsus,105
A000417,Rahimov Gulnora,F,38,Toshkent,IT,85,1320000,2,orta_maxsus,30
A000418,Xolmatov Behruz,M,58,Jizzax,byudjet,89,3890000,7,orta,35
A000419,Ochilov Malika,F,21,Farg'ona,transport,120,5610000,3,oliy,7
A000420,Nurmatov Dildora,F,37,Buxoro,transport,159,2560000,6,orta_maxsus,29
A000421,Saidov Bobur,M,47,Surxondaryo,savdo,137,3840000,4,orta,71
A000422,Mirzayev Nozima,F,59,Andijon,byudjet,108,4020000,6,orta,65
A000423,Sharipov Sabina,F,54,Farg'ona,xususiy,41,3640000,2,orta,63
A000424,Mirzayev Gulnora,F,54,Qoraqalpog'iston,xususiy,139,4340000,4,orta_maxsus,83
A000425,Qodirov Mirzo,M,44,Qoraqalpog'iston,IT,45,1960000,1,orta_maxsus,34
A000426,Ochilov Malika,F,30,Jizzax,byudjet,147,5930000,6,orta,63
A000427,Saidov Sabina,F,44,Buxoro,savdo,54,2230000,3,orta_maxsus,18
A000428,Nazarov Elyor,M,52,Buxoro,xususiy,76,11310000,3,orta_maxsus,88
A000429,Yusupov Aziza,F,52,Farg'ona,qurilish,102,2220000,4,orta_maxsus,97
A000430,Karimov Sevara,F,22,Xorazm,savdo,2,2530000,3,orta,16
A000431,Mirzayev Madina,F,33,Andijon,xususiy,170,8110000,1,orta_maxsus,10
A000432,Qurbonov Sabina,F,62,Namangan,byudjet,77,8090000,6,oliy,29
A000433,Rahimov Sevara,F,49,Jizzax,xususiy,20,3390000,6,orta_maxsus,49
A000434,Nurmatov Dilnoza,F,25,Surxondaryo,xususiy,168,6710000,2,orta,46
A000435,Karimov Oybek,M,40,Qashqadaryo,qurilish,25,1220000,6,orta_maxsus,5
A000436,Abdullayev Madina,F,29,Toshkent,xususiy,7,5620000,1,orta_maxsus,37
A000437,Musayev Dildora,F,51,Samarqand,savdo,117,5000000,5,orta_maxsus,29
A000438,Normatov Sardor,M,56,Qashqadaryo,xususiy,136,2100000,3,orta,68
A000439,Mirzayev Islom,M,29,Toshkent,IT,127,4250000,4,orta_maxsus,90
A000440,Tursunov Bekzod,M,39,Samarqand,qurilish,72,9910000,3,oliy,67
A000441,Rahimov Aziz,M,52,Namangan,o'z_ishi,121,10970000,2,orta_maxsus,35
A000442,Abdullayev Dilnoza,F,31,Xorazm,byudjet,169,11000000,2,orta_maxsus,8
A000443,Hamidov Sanjar,M,63,Qoraqalpog'iston,xususiy,86,1920000,4,oliy,67
A000444,G'ulomov Umid,M,21,Buxoro,ishsiz,0,3900000,5,orta,108
A000445,G'ulomov Nargiza,F,54,Namangan,savdo,47,7370000,7,orta_maxsus,58
A000446,Hamidov Dilnoza,F,34,Qashqadaryo,xususiy,42,1750000,4,orta,3
A000447,Ergashev Feruza,F,61,Qoraqalpog'iston,IT,147,2280000,7,oliy,50
A000448,Karimov Zafar,M,27,Xorazm,byudjet,118,5200000,2,oliy,102
A000449,Tursunov Gulnora,F,59,Andijon,savdo,107,5930000,4,oliy,3
A000450,Nurmatov Aziza,F,39,Xorazm,transport,130,2800000,6,orta_maxsus,65
A000451,Nazarov Shohruh,M,41,Sirdaryo,xususiy,16,8560000,5,orta,114
A000452,Boboyev Mohira,F,29,Andijon,savdo,68,3050000,3,orta_maxsus,79
A000453,Jo'rayev Oybek,M,46,Sirdaryo,xususiy,144,5310000,2,oliy,8
A000454,Saidov Jasur,M,31,Sirdaryo,o'z_ishi,16,2340000,2,orta,9
A000455,Muhammadiyev Bekzod,M,24,Toshkent,savdo,158,3450000,1,oliy,101
A000456,Umarov Dilnoza,F,43,Navoiy,IT,98,7730000,5,orta,3
A000457,Aliyev Rustam,M,28,Toshkent,savdo,86,3640000,5,orta,117
A000458,Boboyev Timur,M,53,Qoraqalpog'iston,xususiy,116,2440000,3,orta_maxsus,50
A000459,Sharipov Anvar,M,41,Buxoro,o'z_ishi,103,2770000,1,orta_maxsus,77
A000460,Normatov Diyor,M,37,Navoiy,savdo,77,5310000,5,oliy,48
A000461,Yo'ldoshev Sabina,F,45,Andijon,IT,45,2900000,2,oliy,58
A000462,Rahimov Umid,M,21,Namangan,xususiy,148,5470000,3,oliy,19
A000463,Qurbonov Feruza,F,61,Qashqadaryo,xususiy,167,11790000,7,orta_maxsus,66
A000464,Nazarov Oybek,M,27,Andijon,savdo,175,2990000,2,oliy,56
A000465,Umarov Oybek,M,63,Qoraqalpog'iston,IT,26,5910000,3,orta,23
A000466,Saidov Bekzod,M,63,Namangan,qurilish,0,4720000,2,oliy,85
A000467,Saidov Feruza,F,40,Jizzax,ishsiz,0,7120000,5,orta,49
A000468,Aliyev Charos,F,52,Andijon,byudjet,46,5440000,4,orta,70
A000469,Muhammadiyev Akmal,M,34,Surxondaryo,qurilish,19,3020000,3,orta,102
A000470,Saidov Sevara,F,55,Jizzax,savdo,43,5320000,4,orta_maxsus,78
A000471,Normatov Zafar,M,33,Samarqand,qurilish,156,1170000,1,oliy,115
A000472,Nurmatov Zilola,F,59,Sirdaryo,o'z_ishi,94,4160000,7,orta_maxsus,43
A000473,Bekmurodov Sardor,M,62,Jizzax,byudjet,135,3060000,4,orta,93
A000474,Rahimov Jasur,M,42,Farg'ona,xususiy,102,2820000,5,orta,75
A000475,Nurmatov Farrux,M,44,Qashqadaryo,savdo,21,2200000,5,oliy,84
A000476,Umarov Nozima,F,21,Xorazm,o'z_ishi,37,5290000,2,orta,27
A000477,Ismoilov Muslima,F,36,Namangan,qurilish,93,7730000,4,orta,93
A000478,Saidov Nurbek,M,54,Jizzax,IT,98,6340000,6,oliy,83
A000479,Raximov Behruz,M,63,Sirdaryo,savdo,4,5560000,3,orta,120
A000480,Normatov Aziza,F,33,Samarqand,o'z_ishi,144,4850000,3,oliy,85
A000481,Jo'rayev Farrux,M,56,Surxondaryo,savdo,118,2950000,3,oliy,16
A000482,Tursunov Shahzoda,F,24,Samarqand,xususiy,57,4290000,7,orta,56
A000483,Ergashev Akmal,M,36,Qashqadaryo,o'z_ishi,77,4530000,2,orta_maxsus,75
A000484,Ergashev Zilola,F,41,Namangan,qurilish,1,4410000,3,orta,14
A000485,Yo'ldoshev Sevara,F,54,Qashqadaryo,IT,9,6810000,2,orta_maxsus,7
A000486,Nurmatov Kamron,M,49,Qoraqalpog'iston,o'z_ishi,168,11750000,2,orta,53
A000487,Ergashev Shahzoda,F,48,Sirdaryo,xususiy,112,2660000,1,oliy,113
A000488,Ravshanov Islom,M,50,Xorazm,IT,168,3650000,7,orta_maxsus,20
A000489,Boboyev Anvar,M,38,Jizzax,byudjet,15,1000000,2,oliy,98
A000490,Normatov Zarina,F,34,Andijon,qurilish,41,4450000,3,oliy,112
A000491,Ismoilov Gulnora,F,34,Sirdaryo,savdo,115,3850000,2,oliy,63
A000492,Nazarov Nozima,F,47,Buxoro,IT,120,3700000,4,oliy,10
A000493,Karimov Diyor,M,49,Toshkent,byudjet,82,2270000,4,orta_maxsus,58
A000494,Ergashev Zafar,M,52,Andijon,IT,90,10920000,3,orta_maxsus,88
A000495,Ergashev Zilola,F,47,Sirdaryo,xususiy,158,7860000,2,orta,81
A000496,Aliyev Sanjar,M,40,Surxondaryo,IT,125,2930000,6,orta_maxsus,97
A000497,Saidov Bobur,M,50,Qoraqalpog'iston,xususiy,36,3190000,3,orta_maxsus,18
A000498,Musayev Gulnora,F,48,Andijon,o'z_ishi,131,5940000,6,orta_maxsus,13
A000499,Aliyev Nilufar,F,56,Toshkent,transport,7,2630000,7,oliy,11
A000500,G'ulomov Sevara,F,51,Xorazm,ishsiz,0,7680000,3,orta,32
A000501,Ochilov Kamron,M,42,Navoiy,savdo,67,4600000,3,oliy,21
A000502,Mirzayev Diyor,M,60,Samarqand,xususiy,84,1590000,7,orta_maxsus,69
A000503,Musayev Doston,M,53,Xorazm,transport,51,11420000,7,oliy,17
A000504,Musayev Malika,F,21,Andijon,o'z_ishi,77,10990000,2,orta,83
A000505,G'ulomov Elyor,M,43,Xorazm,savdo,10,4070000,4,oliy,32
A000506,G'ulomov Dildora,F,29,Sirdaryo,xususiy,3,4500000,4,orta_maxsus,112
A000507,Qurbonov Sevara,F,30,Farg'ona,xususiy,119,2030000,1,orta,12
A000508,Xasanov Nilufar,F,39,Samarqand,IT,98,1790000,4,orta,71
A000509,Rahimov Timur,M,36,Sirdaryo,ishsiz,0,9290000,7,orta_maxsus,6
A000510,Karimov Nurbek,M,41,Xorazm,xususiy,133,5860000,3,orta,39
A000511,Tursunov Sabina,F,57,Qoraqalpog'iston,savdo,28,6300000,2,orta,90
A000512,Xasanov Nozima,F,44,Namangan,savdo,116,4120000,5,orta_maxsus,14
A000513,Ergashev Aziza,F,50,Buxoro,IT,42,5510000,6,orta_maxsus,15
A000514,Hamidov Bobur,M,33,Toshkent,transport,14,1640000,4,orta,111
A000515,Saidov Charos,F,60,Xorazm,byudjet,18,3560000,6,oliy,51
A000516,G'ulomov Gulnora,F,37,Xorazm,xususiy,10,10100000,1,orta,9
A000517,Qurbonov Muslima,F,51,Toshkent,savdo,19,4760000,4,oliy,34
A000518,Jo'rayev Kamron,M,31,Qashqadaryo,qurilish,84,1710000,6,orta_maxsus,100
A000519,Sattorov Gulnora,F,27,Samarqand,qurilish,172,8060000,4,oliy,84
A000520,Umarov Aziza,F,22,Qoraqalpog'iston,xususiy,57,3280000,7,orta_maxsus,40
A000521,Karimov Sardor,M,47,Samarqand,byudjet,76,10600000,6,oliy,42
A000522,Nazarov Rustam,M,38,Buxoro,qurilish,127,8620000,6,orta_maxsus,1
A000523,Abdullayev Nodir,M,37,Surxondaryo,xususiy,29,4290000,1,orta,76
A000524,Bekmurodov Nodir,M,24,Surxondaryo,IT,149,3920000,2,oliy,68
A000525,Raximov Otabek,M,39,Buxoro,o'z_ishi,62,6130000,7,orta,11
A000526,G'ulomov Charos,F,35,Farg'ona,xususiy,59,3240000,1,oliy,32
A000527,Saidov Islom,M,21,Surxondaryo,savdo,59,12240000,4,orta,51
A000528,Boboyev Anvar,M,60,Andijon,byudjet,54,2520000,6,orta,26
A000529,Abdullayev Timur,M,51,Andijon,ishsiz,0,2100000,4,orta,17
A000530,Sultonov Shahzoda,F,36,Buxoro,savdo,149,2070000,7,orta,38
A000531,Abdullayev Sardor,M,50,Samarqand,IT,76,4080000,3,oliy,106
A000532,Yo'ldoshev Madina,F,46,Qashqadaryo,savdo,36,3120000,3,oliy,41
A000533,Musayev Otabek,M,34,Toshkent,byudjet,153,5180000,2,orta,21
A000534,Nazarov Malika,F,59,Xorazm,o'z_ishi,110,2780000,1,orta,28
A000535,Aliyev Zilola,F,33,Surxondaryo,xususiy,140,3790000,2,oliy,87
A000536,Sharipov Behruz,M,38,Sirdaryo,byudjet,172,2240000,3,oliy,33
A000537,Ochilov Oybek,M,49,Farg'ona,byudjet,2,5870000,4,oliy,49
A000538,Normatov Alisher,M,40,Namangan,savdo,134,12500000,1,orta,41
A000539,Abdullayev Gulnora,F,23,Xorazm,savdo,137,1130000,4,orta_maxsus,112
A000540,Sattorov Sardor,M,21,Jizzax,savdo,106,2750000,3,oliy,100
A000541,Ismoilov Sabina,F,45,Surxondaryo,byudjet,84,9330000,2,orta_maxsus,116
A000542,Musayev Umid,M,48,Jizzax,o'z_ishi,154,2240000,4,oliy,86
A000543,Hamidov Bekzod,M,63,Sirdaryo,ishsiz,0,8570000,2,oliy,69
A000544,Karimov Zilola,F,53,Namangan,o'z_ishi,28,3660000,3,orta_maxsus,105
A000545,Xolmatov Mohira,F,55,Toshkent,savdo,124,7410000,5,orta_maxsus,62
A000546,Nurmatov Nargiza,F,34,Sirdaryo,byudjet,49,6350000,3,orta_maxsus,72
A000547,Egamberdiyev Davron,M,44,Samarqand,ishsiz,0,6270000,1,orta,58
A000548,Sharipov Akmal,M,39,Buxoro,transport,178,3000000,5,oliy,54
A000549,Ismoilov Mohira,F,62,Samarqand,xususiy,61,4810000,4,oliy,40
A000550,Jo'rayev Otabek,M,56,Xorazm,IT,153,4830000,2,orta,100
A000551,Sultonov Shohruh,M,61,Toshkent,savdo,114,4350000,2,orta_maxsus,17
A000552,Boboyev Charos,F,62,Andijon,ishsiz,0,4650000,2,orta,116
A000553,Nazarov Charos,F,34,Jizzax,xususiy,67,3830000,3,orta_maxsus,67
A000554,Boboyev Rustam,M,25,Qoraqalpog'iston,xususiy,159,12270000,5,oliy,45
A000555,Yusupov Zafar,M,39,Jizzax,xususiy,136,2990000,7,orta,78
A000556,Toshmatov Malika,F,40,Toshkent,ishsiz,0,4280000,6,orta_maxsus,114
A000557,Jo'rayev Umid,M,34,Surxondaryo,xususiy,172,4950000,6,orta_maxsus,84
A000558,Rahimov Kamron,M,60,Jizzax,qurilish,69,5570000,2,oliy,50
A000559,Xasanov Sabina,F,43,Andijon,o'z_ishi,113,8230000,1,orta,1
A000560,Yusupov Doston,M,27,Xorazm,IT,94,2320000,6,orta,22
A000561,Ergashev Ulugbek,M,39,Farg'ona,xususiy,155,1270000,3,oliy,99
A000562,Ergashev Dilnoza,F,51,Surxondaryo,xususiy,78,4700000,7,orta_maxsus,21
A000563,Ismoilov Kamola,F,46,Navoiy,IT,47,9330000,3,orta_maxsus,82
A000564,Sattorov Bekzod,M,35,Toshkent,byudjet,23,3330000,3,oliy,44
A000565,Qurbonov Nargiza,F,40,Buxoro,IT,21,3430000,6,orta_maxsus,62
A000566,G'ulomov Alisher,M,24,Navoiy,o'z_ishi,7,6900000,5,orta_maxsus,105
A000567,Nurmatov Rustam,M,30,Andijon,transport,8,4780000,5,orta,116
A000568,Qodirov Nozima,F,57,Farg'ona,xususiy,121,2410000,1,orta_maxsus,90
A000569,Xudoyberdiyev Aziz,M,39,Buxoro,savdo,62,5150000,2,orta,69
A000570,Sultonov Akmal,M,42,Namangan,xususiy,118,4290000,1,oliy,13
A000571,Abdullayev Lola,F,43,Farg'ona,o'z_ishi,70,9470000,4,orta_maxsus,109
A000572,Musayev Rustam,M,27,Xorazm,xususiy,117,2490000,3,orta_maxsus,68
A000573,Musayev Bekzod,M,24,Farg'ona,transport,54,11120000,7,orta,67
A000574,Sattorov Nurbek,M,58,Navoiy,savdo,83,9100000,2,oliy,6
A000575,Egamberdiyev Feruza,F,51,Surxondaryo,transport,131,2710000,6,orta,11
A000576,Karimov Sabina,F,36,Navoiy,xususiy,75,1990000,3,orta_maxsus,25
A000577,Ergashev Nilufar,F,59,Jizzax,xususiy,92,5160000,5,orta_maxsus,74
A000578,Egamberdiyev Aziza,F,22,Jizzax,byudjet,14,8870000,4,orta_maxsus,62
A000579,Raximov Zilola,F,24,Navoiy,qurilish,94,4180000,1,oliy,95
A000580,Egamberdiyev Mohira,F,37,Samarqand,transport,63,7540000,7,orta,55
A000581,Tursunov Zafar,M,24,Sirdaryo,xususiy,144,3430000,7,oliy,47
A000582,Ismoilov Nargiza,F,61,Toshkent,qurilish,152,2780000,5,orta_maxsus,74
A000583,Ravshanov Jasur,M,54,Buxoro,o'z_ishi,128,2890000,3,orta_maxsus,18
A000584,Egamberdiyev Doston,M,27,Andijon,xususiy,48,4130000,7,oliy,0
A000585,Qodirov Diyor,M,42,Jizzax,xususiy,141,10930000,2,orta_maxsus,66
A000586,Ismoilov Davron,M,32,Toshkent,xususiy,163,2610000,6,orta,94
A000587,Nazarov Malika,F,43,Qashqadaryo,byudjet,76,5790000,4,orta_maxsus,90
A000588,Ravshanov Gulnora,F,46,Farg'ona,byudjet,103,10780000,5,orta,11
A000589,Saidov Behruz,M,46,Buxoro,savdo,33,2400000,6,oliy,58
A000590,Nurmatov Timur,M,24,Farg'ona,byudjet,124,14210000,1,orta_maxsus,54
A000591,Musayev Davron,M,61,Andijon,IT,56,3430000,3,orta,90
A000592,Ergashev Nozima,F,49,Qashqadaryo,qurilish,9,2750000,4,orta_maxsus,41
A000593,Ergashev Aziz,M,35,Qoraqalpog'iston,xususiy,81,6910000,5,orta,15
A000594,Sattorov Zarina,F,42,Toshkent,IT,10,6350000,4,oliy,98
A000595,Ergashev Farrux,M,63,Toshkent,byudjet,143,6340000,2,orta_maxsus,66
A000596,Bekmurodov Kamron,M,31,Andijon,xususiy,113,5290000,5,oliy,57
A000597,Muhammadiyev Aziza,F,49,Toshkent,xususiy,116,2820000,2,orta_maxsus,35
A000598,Ochilov Sanjar,M,59,Andijon,savdo,128,5710000,6,orta,60
A000599,Mirzayev Sanjar,M,40,Xorazm,transport,173,1540000,6,orta_maxsus,102
A000600,Egamberdiyev Nodir,M,22,Xorazm,IT,5,11990000,2,oliy,1
A000601,Sultonov Malika,F,40,Surxondaryo,byudjet,168,9600000,3,orta,7
A000602,Tursunov Nodir,M,21,Navoiy,xususiy,88,1720000,7,orta_maxsus,40
A000603,Nurmatov Kamola,F,54,Samarqand,xususiy,92,3280000,7,orta_maxsus,3
A000604,Xolmatov Dilnoza,F,42,Navoiy,xususiy,43,6580000,4,orta_maxsus,118
A000605,Jo'rayev Aziza,F,54,Surxondaryo,qurilish,81,1650000,1,orta,21
A000606,Normatov Oybek,M,49,Jizzax,IT,111,7190000,1,orta,117
A000607,Xudoyberdiyev Timur,M,26,Navoiy,byudjet,69,3000000,5,oliy,13
A000608,Xasanov Zafar,M,54,Samarqand,xususiy,81,2720000,2,orta,34
A000609,Mirzayev Davron,M,23,Jizzax,savdo,71,5000000,1,orta,109
A000610,Qurbonov Shuhrat,M,42,Andijon,xususiy,78,5310000,2,oliy,42
A000611,Xudoyberdiyev Otabek,M,22,Buxoro,xususiy,53,5920000,1,oliy,36
A000612,Sattorov Muslima,F,29,Samarqand,qurilish,113,2390000,1,orta,36
